c69de1e8c9f7d093979e4279c3acb4fa5d361579	SOLXXZI12A8AE4733A	11
c69de1e8c9f7d093979e4279c3acb4fa5d361579	SOCPJND12AB0187823	1
c69de1e8c9f7d093979e4279c3acb4fa5d361579	SOVUOJF12A58A7B364	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOACPBF12AB017F8A2	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOLDBOU12A8C13E156	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOHABJH12AF72A1459	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SONKMRV12A8C13ECAE	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOZNWAI12AB017BDE8	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOMBMSA12AB017D964	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOUFUFO12AF729D4DD	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOXAJCN12A8C13ECA0	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOEVQVU12A58A79743	1
ec7a0458a0ab94906957dde1e55898e12df0e387	SOKXJVR12A8C13C47F	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOSVBPS12A8C141821	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOWRREB12A6D4FA7CB	2
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOMMMFT12A67ADC119	2
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOMBGAL12AB0181F7F	3
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SODGJKH12AAA8C9487	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOZDYMX12A58A7D443	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOCVXOL12A8C13FAC5	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOAIOFW12A8C13FAC0	7
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOUCMUI12AB018C0C6	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOJOIKI12AB0187525	2
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOWGRYA12A81C2176C	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOADJQJ12A8C141D38	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOAOGOV12A8C13ACED	7
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOKUAGP12A8C133B94	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOQUVHD12A8C1346C0	5
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOBQYYO12AB017B551	9
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOULWEE12A6D4FA835	2
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOSVCTU12A8C13E2C7	1
9ca9fb58aa2427c30f5f287dfe4c2053384326af	SOSTLBB12A8C13E3DB	5
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SORKJYF12A8C136149	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOPVTBL12A6D4FB43C	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOYMVVY12A6D4FB64D	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOABQLH12A6D4F7C15	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOGIBUH12AF72A541E	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOPWZVB12A6D4F6902	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOQBPIC12A8C13E4CD	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOUXUVP12A8C13C049	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOFEZKE12A8AE48067	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOMCAFM12A58A7B024	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOWWWWF12A8C13C038	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOLAAHA12A8C13C02F	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOZJUTR12A81C23A29	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOSPUVI12A8C13C047	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOWPTNT12A81C23A22	1
66bc64dce6a90fbce09e15a8f4276766a7b5dcd2	SOVIFGE12A6701D618	1
465bf709477bf94e437349398297750448204a46	SONLOGY12AB0187591	1
465bf709477bf94e437349398297750448204a46	SOTSVAT12A8C138443	1
465bf709477bf94e437349398297750448204a46	SOUKATN12A6D4F6F8A	1
465bf709477bf94e437349398297750448204a46	SOOQOSK12A8C135644	1
465bf709477bf94e437349398297750448204a46	SOODBAL12AC960DE0E	1
465bf709477bf94e437349398297750448204a46	SORENLB12AB018CA5A	1
f17c25d9bc0fa73281701efd7d8ec7426b714e4f	SOKNZYY12AF72A82A2	6
f17c25d9bc0fa73281701efd7d8ec7426b714e4f	SOOLULU12A6701FBC4	1
f17c25d9bc0fa73281701efd7d8ec7426b714e4f	SOVMCAR12AF72A1268	1
f17c25d9bc0fa73281701efd7d8ec7426b714e4f	SOCHTHF12AB017E206	4
f17c25d9bc0fa73281701efd7d8ec7426b714e4f	SOEOLGZ12A8C134706	4
ab2afefa9adbd9bd06f46a9cdf78f7e68b623636	SOSFPMR12A8C13D44A	1
ab2afefa9adbd9bd06f46a9cdf78f7e68b623636	SOXPRYO12A8AE46249	1
ab2afefa9adbd9bd06f46a9cdf78f7e68b623636	SOMUVHW12AB017C4CE	1
ab2afefa9adbd9bd06f46a9cdf78f7e68b623636	SOCWHZI12AB01861F5	1
ab2afefa9adbd9bd06f46a9cdf78f7e68b623636	SOHVXDC12A8C13653A	3
ab2afefa9adbd9bd06f46a9cdf78f7e68b623636	SOITFCH12A6D4F9478	3
ab2afefa9adbd9bd06f46a9cdf78f7e68b623636	SOEAKIB12A8AE48D12	3
ab2afefa9adbd9bd06f46a9cdf78f7e68b623636	SOVRQFG12A8C133A76	2
734f313922d0d0577e5af54ff02f7f1685022c51	SOTWSXL12A8C143349	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOXWYZP12AF72A42A6	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOAXGDH12A8C13F8A1	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOKLRPJ12A8C13C3FE	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOERYLG12A6701F07F	1
734f313922d0d0577e5af54ff02f7f1685022c51	SORWLTW12A670208FA	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOKUTUM12A6701D9CD	1
734f313922d0d0577e5af54ff02f7f1685022c51	SODJWHY12A8C142CCE	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOLZEED12A6D4FA8C9	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOSCIZP12AB0181D2F	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOLFXKT12AB017E3E0	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOUSMXX12AB0185C24	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOKUPAO12AB018D576	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOSPXWA12AB0181875	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOCVTLJ12A6310F0FD	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOGPBAW12A6D4F9F22	2
734f313922d0d0577e5af54ff02f7f1685022c51	SOFRQTD12A81C233C0	3
734f313922d0d0577e5af54ff02f7f1685022c51	SOSJFDH12A8C143096	1
734f313922d0d0577e5af54ff02f7f1685022c51	SODGVGW12AC9075A8D	1
734f313922d0d0577e5af54ff02f7f1685022c51	SOUOEMP12A8C13866E	1
5e78eef0bf33b1a3afd75c8fe6a1c5225c3bde08	SOFOPAV12A6D4F56DE	1
5e78eef0bf33b1a3afd75c8fe6a1c5225c3bde08	SOIYTJO12A6D4F56DD	1
5e78eef0bf33b1a3afd75c8fe6a1c5225c3bde08	SOGZHXG12AF72A0EE8	1
5e78eef0bf33b1a3afd75c8fe6a1c5225c3bde08	SOJGCZF12A6D4FB17A	1
5e78eef0bf33b1a3afd75c8fe6a1c5225c3bde08	SOODZZZ12A6D4F7567	1
5e78eef0bf33b1a3afd75c8fe6a1c5225c3bde08	SOIMREX12A6D4F99FE	1
5e78eef0bf33b1a3afd75c8fe6a1c5225c3bde08	SOAUWYT12A81C206F1	12
5e78eef0bf33b1a3afd75c8fe6a1c5225c3bde08	SODEAJC12A58A7769F	5
64560620a2031a844704afd5c86e4521c1c28aa2	SOSTLBB12A8C13E3DB	1
64560620a2031a844704afd5c86e4521c1c28aa2	SOVDSJC12A58A7A271	5
64560620a2031a844704afd5c86e4521c1c28aa2	SOAUWYT12A81C206F1	1
64560620a2031a844704afd5c86e4521c1c28aa2	SOONUTJ12A6701D7B4	2
64560620a2031a844704afd5c86e4521c1c28aa2	SOKMBHF12A58A7ACE4	1
64560620a2031a844704afd5c86e4521c1c28aa2	SOEWANZ12A6702186C	1
64560620a2031a844704afd5c86e4521c1c28aa2	SOQTBXL12AB0183B3F	2
5bb1ec0597fd96de045f5fc3192f058d35a8fe64	SONZAKQ12A58A796E3	9
5bb1ec0597fd96de045f5fc3192f058d35a8fe64	SOHVWNI12A58A787D2	1
5bb1ec0597fd96de045f5fc3192f058d35a8fe64	SOHUXWN12A6701FC62	7
5bb1ec0597fd96de045f5fc3192f058d35a8fe64	SOHPPZH12A8C13B659	6
5bb1ec0597fd96de045f5fc3192f058d35a8fe64	SOOTZKW12A8C140B1C	6
5bb1ec0597fd96de045f5fc3192f058d35a8fe64	SOOPLRF12AC3DF9A03	1
5bb1ec0597fd96de045f5fc3192f058d35a8fe64	SOVFMSF12A6310D7E3	1
e21fed221f34379a79e87f5dcaf06870af17916c	SOEBPXF12A8C14295A	2
e21fed221f34379a79e87f5dcaf06870af17916c	SOZUPRX12A6D4F659D	1
e21fed221f34379a79e87f5dcaf06870af17916c	SORULWJ12A6701C0BB	2
e21fed221f34379a79e87f5dcaf06870af17916c	SOCCJHF12A6701F29A	2
e21fed221f34379a79e87f5dcaf06870af17916c	SOWGPQK12A6701F299	1
790a551c8601c370412e9bf389b9f8c18923b338	SOBRYBV12A58A7D451	4
790a551c8601c370412e9bf389b9f8c18923b338	SONQIPR12A58A77E2E	5
790a551c8601c370412e9bf389b9f8c18923b338	SOWGXOP12A6701E93A	1
790a551c8601c370412e9bf389b9f8c18923b338	SOGTMYN12A8C144840	2
790a551c8601c370412e9bf389b9f8c18923b338	SOKDFBU12AB0183F3D	1
790a551c8601c370412e9bf389b9f8c18923b338	SOFCPEE12A8C13D566	3
790a551c8601c370412e9bf389b9f8c18923b338	SORGMDL12AB01860C4	1
790a551c8601c370412e9bf389b9f8c18923b338	SONOSFH12A6701FD55	1
790a551c8601c370412e9bf389b9f8c18923b338	SOTPMIS12AC3DF5677	1
790a551c8601c370412e9bf389b9f8c18923b338	SOIXBGH12A8C13F050	2
790a551c8601c370412e9bf389b9f8c18923b338	SOSSVAH12A6D4F9681	2
790a551c8601c370412e9bf389b9f8c18923b338	SOSMUIX12A8159E960	1
790a551c8601c370412e9bf389b9f8c18923b338	SOKSRBT12A8C14356A	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOLCJMY12A8C13205D	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOVQMVQ12A8C13291A	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOSNWID12A8C13B268	5
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOCXRIE12A6310E111	8
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOPOANU12A8AE48C9B	6
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOVEUVC12A6310EAF1	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOCBSZW12AB01891C1	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOKUPAO12AB018D576	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOHWMKD12AB0186A6A	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOPSAEJ12A58A7DA0F	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOGIDHJ12AB01800D1	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOVYTXK12AB01800F5	5
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOSVBPS12A8C141821	4
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOADQPP12A67020C82	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SONCABK12A67020AF0	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOFVZRE12A8C139783	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SODORVA12A8C13B259	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SODVXIB12AF72A37F3	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOKQUEM12AB0187198	1
74ed87cc8de3498749564b1e1e12dd35955e1c67	SOYLDJC12A6701E2FF	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOJCTSF12A6D4F9A74	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOJJYDE12AF729FC16	2
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOCQJYB12AB017E855	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOCVTLJ12A6310F0FD	2
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOKLRPJ12A8C13C3FE	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOPZCGG12A8C13791E	2
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOWEJXA12A6701C574	2
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOYGHUM12AB018139C	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOPSYOY12A8C142E0B	2
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOJKQSF12A6D4F5EE9	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOKUTUM12A6701D9CD	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOPUCYA12A8C13A694	12
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOSSFAK12A8C1433B7	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOSRJRK12AB0186FF4	1
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SOMLYJD12A58A7B155	10
d6935ad5044636c3fef9e344bebb0e366ad7b86e	SORWLTW12A670208FA	2
bb55742063f83901c050a63974de782e916bd8b5	SOBOUPA12A6D4F81F1	3
bb55742063f83901c050a63974de782e916bd8b5	SOWDSGC12A58A7C958	12
bb55742063f83901c050a63974de782e916bd8b5	SOSWWHJ12AB018CC88	1
bb55742063f83901c050a63974de782e916bd8b5	SOAKILN12A8C1432C2	1
bb55742063f83901c050a63974de782e916bd8b5	SOGOAJS12A58A7A71F	1
bb55742063f83901c050a63974de782e916bd8b5	SOHPPRQ12A8C13AD25	1
bb55742063f83901c050a63974de782e916bd8b5	SONQCXC12A6D4F6A37	3
bb55742063f83901c050a63974de782e916bd8b5	SOFKABN12A8AE476C6	1
bb55742063f83901c050a63974de782e916bd8b5	SOBLPZA12A6310DF57	1
bb55742063f83901c050a63974de782e916bd8b5	SOEQEZV12AC3DF7A0C	1
bb55742063f83901c050a63974de782e916bd8b5	SOEBOWM12AB017F279	3
bb55742063f83901c050a63974de782e916bd8b5	SOASXQD12AB018902F	4
bb55742063f83901c050a63974de782e916bd8b5	SOEERIF12AB018573A	1
bb55742063f83901c050a63974de782e916bd8b5	SOIIOUS12A8AE47E20	5
bb55742063f83901c050a63974de782e916bd8b5	SOMSLQP12A8C14135B	1
bb55742063f83901c050a63974de782e916bd8b5	SOPIZQD12AF72A7122	1
bb55742063f83901c050a63974de782e916bd8b5	SODXRTY12AB0180F3B	2
bb55742063f83901c050a63974de782e916bd8b5	SOPXJPQ12A58A7AAFF	1
bb55742063f83901c050a63974de782e916bd8b5	SOIDBFV12A58A7AAA3	1
bb55742063f83901c050a63974de782e916bd8b5	SORVBZO12AB018ABD4	1
bb55742063f83901c050a63974de782e916bd8b5	SOSDELR12A8AE48208	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOMSQXY12A6310D81E	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOIHFSK12AB01815BF	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOXLKBQ12A8C131B17	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOKKDQB12AB01883B7	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOEODCC12A8C13FF31	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOALDLA12A6D4F8657	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOGVKXX12A67ADA0B8	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOVBTVV12AB0188C78	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SODJDHK12AB0181540	1
77f8153dee1e5618d7bb44a531f8051e763e3a8a	SOBJCFV12A8AE469EE	1
6f597e922e6dd7edc13271fd8f1063b7f16c733d	SOUFTBI12AB0183F65	3
6f597e922e6dd7edc13271fd8f1063b7f16c733d	SOHTKMO12AB01843B0	10
6f597e922e6dd7edc13271fd8f1063b7f16c733d	SOQCGHN12AB0181246	12
6f597e922e6dd7edc13271fd8f1063b7f16c733d	SOTCMDJ12A6D4F8528	8
6f597e922e6dd7edc13271fd8f1063b7f16c733d	SOVZHYS12A8C14663F	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOTUWAT12A6D4F71EE	2
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SORIPDH12A58A7A3A9	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SORTWXH12A8C143577	2
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOOFJDD12AB017F5F1	2
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOHFJAQ12AB017E4AF	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOYXJAC12A6D4FBA30	2
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOAVYCG12AB017F608	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOSLVKJ12A8AE4789C	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOUCHPA12AB0184B1A	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOHAZUQ12A8C13FCA1	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOALBSB12A58A814C0	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOBUJAW12AB0184040	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOTLOZR12A6D4F982A	1
70a80427384f2c1d00e508b3c1f87dff778c8f4e	SOAXGDH12A8C13F8A1	5
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOHWXEU12A8C1320D1	3
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOFCSDA12AB017D7BE	3
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOMXSVA12A8C130065	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOCNYYO12A6D4F910B	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOUWROC12A8C141CF3	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOLTKEA12AB017D7D2	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOXQGIW12AB017F38A	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOTRVOK12A67AD822F	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOASXQD12AB018902F	4
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOFRQTD12A81C233C0	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOBBKGF12A8C1311EE	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOAOCOE12A8C131251	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOUINFV12A6D4F7DEB	4
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOSJFDH12A8C143096	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOKQPSS12A8C136B9F	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOMNQCT12A8C13C8F8	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOWADIR12A6D4FA7A8	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOZYUEV12AF72A7F06	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SONLMAQ12A58A7C17E	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SODQZCY12A6D4F9D11	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOGIKER12AB018F743	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOMRYFY12A8C13E016	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOXLOQG12AF72A2D55	5
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOHZMFE12A6D4FB412	6
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOAAWEE12A6D4FBEC8	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOWCYJM12AF729D7F6	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOIYNKK12A6D4F7A54	2
2c97fd88c65345fa9716b871617c5db55f4ceb00	SODKTET12A8C13125A	1
2c97fd88c65345fa9716b871617c5db55f4ceb00	SOHXSRV12AB017D7B8	1
099ad26e5cc13824a710a04022f890d50007d261	SOJGSFH12AB017EFC2	2
099ad26e5cc13824a710a04022f890d50007d261	SOYTXHN12A8C143D9B	1
099ad26e5cc13824a710a04022f890d50007d261	SOXMARU12AB017CDF7	2
099ad26e5cc13824a710a04022f890d50007d261	SOMJIJL12AB017F81B	10
099ad26e5cc13824a710a04022f890d50007d261	SOGUUQH12A8C1427D6	2
099ad26e5cc13824a710a04022f890d50007d261	SOPMCTU12A6D4F99D6	1
099ad26e5cc13824a710a04022f890d50007d261	SOJKQSF12A6D4F5EE9	2
099ad26e5cc13824a710a04022f890d50007d261	SOSUUQF12A6D4F8B2A	1
099ad26e5cc13824a710a04022f890d50007d261	SOLFRKM12AB0187BF3	4
099ad26e5cc13824a710a04022f890d50007d261	SOZXHNM12AB017CDEA	1
099ad26e5cc13824a710a04022f890d50007d261	SOPZKGR12A6D4F3F3A	5
099ad26e5cc13824a710a04022f890d50007d261	SONVERI12AB018BE87	1
099ad26e5cc13824a710a04022f890d50007d261	SOOXEIJ12AB0187D16	8
099ad26e5cc13824a710a04022f890d50007d261	SOVFBUL12A58A7B498	1
099ad26e5cc13824a710a04022f890d50007d261	SOJSHBN12A8C138AAC	5
099ad26e5cc13824a710a04022f890d50007d261	SOLWHSJ12A67AE227B	2
099ad26e5cc13824a710a04022f890d50007d261	SOFSGBJ12A8AE4645B	1
099ad26e5cc13824a710a04022f890d50007d261	SOEFSXD12AF72ACED4	1
099ad26e5cc13824a710a04022f890d50007d261	SONIQRE12AF72A2B02	9
099ad26e5cc13824a710a04022f890d50007d261	SOCELEG12AF72A7052	2
099ad26e5cc13824a710a04022f890d50007d261	SOKGMOT12AB018771F	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOYWDNB12A6D4F7DCA	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOCBVSG12A8C13C219	3
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOUSHAW12A8C141201	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOZBZSY12A6D4FA404	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SONRWFT12A6D4F983A	3
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOCNLTV12A8C141A59	3
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOSYHME12A8C135DD8	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOTVSBY12A6D4F74D8	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOBQZKF12A6701F50E	2
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOMZQGO12AAF3B5B8D	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOCVBFV12A6701FB94	2
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOTLYEH12A8C1451AA	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOAUFOF12AB0180C65	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SONRJWZ12AF72A1FC2	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOABTPC12A67020F33	3
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOLQEKT12AB0184E57	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOOVQWZ12AB0186FFC	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOPFVER12AB0180FEF	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOUBXSF12A6701D23C	2
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOHWEPB12A8C139068	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOEBRJU12A58A7BCC5	2
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOMKGQN12A8C1339D2	2
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOEYGXQ12A58A7B6EF	1
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOPXLWJ12A8C132639	2
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SOQULVK12A6701E7A0	2
f5c2db1a996c7a8e202cd5cfea5a8b1939dac0fc	SODIOLS12A67AE1411	1
73275cacd7c6839875de51a3be36cac9a4a6f698	SOBZZAS12AC468A962	1
